"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","SF_01_FRGN_REG_REGION","SF_01_FRGN_REG_NUM_OFFICE","SF_01_FRGN_REG_NUM_EMPL","SF_01_FRGN_REG_ACT","SF_01_FRGN_REG_TOT_EXP","SF_01_FRGN_REG_SVC_SPECIFIC"
"201421359349303842","231352000","THE ACADEMY OF NATURAL SCIENCES OF PHILADELPHIA","2012","990","https://s3.amazonaws.com/irs-form-990/201421359349303842_public.xml","NORTH AMERICA","0","0","PROGRAM SERVICES","53573","RESEARCH/COLLECTING"
"201421359349303842","231352000","THE ACADEMY OF NATURAL SCIENCES OF PHILADELPHIA","2012","990","https://s3.amazonaws.com/irs-form-990/201421359349303842_public.xml","SOUTH AMERICA","0","0","PROGRAM SERVICES","6605","RESEARCH/COLLECTING"
"201421359349303842","231352000","THE ACADEMY OF NATURAL SCIENCES OF PHILADELPHIA","2012","990","https://s3.amazonaws.com/irs-form-990/201421359349303842_public.xml","CENTRAL AMERICA AND THE CARIBBEAN","0","0","PROGRAM SERVICES","784","RESEARCH/COLLECTING"
"201421359349303842","231352000","THE ACADEMY OF NATURAL SCIENCES OF PHILADELPHIA","2012","990","https://s3.amazonaws.com/irs-form-990/201421359349303842_public.xml","RUSSIA & THE NEWLY INDEPENDENT STATES","0","0","PROGRAM SERVICES","653","RESEARCH/COLLECTING"
"201421359349303842","231352000","THE ACADEMY OF NATURAL SCIENCES OF PHILADELPHIA","2012","990","https://s3.amazonaws.com/irs-form-990/201421359349303842_public.xml","SOUTH ASIA","0","0","PROGRAM SERVICES","5000","RESEARCH/COLLECTING"
"201421359349303842","231352000","THE ACADEMY OF NATURAL SCIENCES OF PHILADELPHIA","2012","990","https://s3.amazonaws.com/irs-form-990/201421359349303842_public.xml","SUB-SAHARAN AFRICA","0","0","PROGRAM SERVICES","3755","RESEARCH/COLLECTING"
"201330649349300128","866006371","TUCSON MUSEUM OF ART AND HISTORIC BLOCK INC","2011","990","https://s3.amazonaws.com/irs-form-990/201330649349300128_public.xml","CENTRAL AMERICA AND THE CARIBBEAN","0","0","FUNDRAISING TRIP TO CUBA","166997",NA
"201841239349301189","461158164","IRELANDS GREAT HUNGER MUSEUM INC","2016","990","https://s3.amazonaws.com/irs-form-990/201841239349301189_public.xml","Europe (including Iceland and Greenland)","0","24","Program Services","320479","Program services and support"
"202131319349302048","042163004","STERLING AND FRANCINE CLARK ART","2019","990","https://s3.amazonaws.com/irs-form-990/202131319349302048_public.xml","EUROPE","0","0","PROGRAM SERVICESPROGRAM SERVICES","32520","CULTURAL EXCHANGE"
"202131319349302048","042163004","STERLING AND FRANCINE CLARK ART","2019","990","https://s3.amazonaws.com/irs-form-990/202131319349302048_public.xml","RUSSIA","0","0","PROGRAM SERVICES","1812","CULTURAL EXCHANGE"
"202131319349302048","042163004","STERLING AND FRANCINE CLARK ART","2019","990","https://s3.amazonaws.com/irs-form-990/202131319349302048_public.xml","NORTH AMERICA","0","0","PROGRAM SERVICES","1249","CULTURAL EXCHANGE"
"201633209349316793","943400461","Open Library of Richmond Inc","2015","990","https://s3.amazonaws.com/irs-form-990/201633209349316793_public.xml","North America","0","0","Grants","625000","N/A"
"201410449349301006","770507525","COMPUTER HISTORY MUSEUM","2012","990","https://s3.amazonaws.com/irs-form-990/201410449349301006_public.xml","CENTRAL AMERICA AND THE CARIBBEAN","0","0","INVESTMENT","1958138",NA
"201643129349300984","741036131","Houston Museum of Natural Science","2015","990","https://s3.amazonaws.com/irs-form-990/201643129349300984_public.xml","Central Amer/Caribbean","0","0","Investments","11864709",NA
"201342679349300169","431890025","Union Station Kansas City Inc","2012","990","https://s3.amazonaws.com/irs-form-990/201342679349300169_public.xml","North America",NA,NA,"Program Services","58313","EXHIB RENT. & CONTRACT"
"201342679349300169","431890025","Union Station Kansas City Inc","2012","990","https://s3.amazonaws.com/irs-form-990/201342679349300169_public.xml","Europe (Including Iceland and Greenland)",NA,NA,"Program Services","3500","LICENSES"
"201340109349300014","133376265","MUSEUM OF JEWISH HERITAGE","2011","990","https://s3.amazonaws.com/irs-form-990/201340109349300014_public.xml","Europe (Including Iceland and Greenland)","1","4","Program Services","160559","Tours & Lectures"
"201103149349300515","350867985","THE CHILDREN'S MUSEUM OF INDIANAPOLIS INC","2010","990","https://s3.amazonaws.com/irs-form-990/201103149349300515_public.xml","CENTRAL AMERICA AND THE CARIBBEAN","0","0","PASSIVE INVESTMENTS","41798332",NA
